192.168.50.1,53,192.168.50.154,58602,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,58643,udp,5.407289981842041,563,,0
192.168.50.1,53,192.168.50.154,58757,udp,0.0,179,,0
192.168.50.1,53,192.168.50.154,58801,udp,0.0,220,,0
192.168.50.1,53,192.168.50.154,58894,udp,0.0,184,,0
192.168.50.1,53,192.168.50.154,58902,udp,0.0,212,,0
192.168.50.1,53,192.168.50.154,58940,udp,0.0,220,,0
192.168.50.1,53,192.168.50.154,59073,udp,0.0,141,,0
192.168.50.1,53,192.168.50.154,59089,udp,1.5533294677734375,453,,0
192.168.50.1,53,192.168.50.154,59097,udp,0.0,220,,0
192.168.50.1,53,192.168.50.154,59116,udp,0.0,283,,0
192.168.50.1,53,192.168.50.154,59138,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,59275,udp,0.0,152,,0
192.168.50.1,53,192.168.50.154,59446,udp,0.0,189,,0
192.168.50.1,53,192.168.50.154,59532,udp,0.0,256,,0
192.168.50.1,53,192.168.50.154,59660,udp,0.0,196,,0
192.168.50.1,53,192.168.50.154,59709,udp,0.0,127,,0
192.168.50.1,53,192.168.50.154,59914,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,59915,udp,0.0,95,,0
192.168.50.1,53,192.168.50.154,59956,udp,0.0,164,,0
192.168.50.1,53,192.168.50.154,59960,udp,2.187985897064209,318,,0
192.168.50.1,53,192.168.50.154,60004,udp,0.0,224,,0
192.168.50.1,53,192.168.50.154,60096,udp,0.0,215,,0
192.168.50.1,53,192.168.50.154,60148,udp,0.0,129,,0
192.168.50.1,53,192.168.50.154,60207,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,60227,udp,0.0,283,,0
192.168.50.1,53,192.168.50.154,60251,udp,0.0,90,,0
192.168.50.1,53,192.168.50.154,60551,udp,0.0,219,,0
192.168.50.1,53,192.168.50.154,60592,udp,0.0,192,,0
192.168.50.1,53,192.168.50.154,60633,udp,13.187606573104858,239,,0
192.168.50.1,53,192.168.50.154,60735,udp,0.0,152,,0
192.168.50.1,53,192.168.50.154,60876,udp,0.0,161,,0
192.168.50.1,53,192.168.50.154,60884,udp,5.481956243515015,717,,0
192.168.50.1,53,192.168.50.154,60901,udp,0.0,158,,0
192.168.50.1,53,192.168.50.154,60929,udp,0.0,139,,0
192.168.50.1,53,192.168.50.154,60946,udp,0.0,152,,0
192.168.50.1,53,192.168.50.154,61104,udp,0.0,111,,0
192.168.50.1,53,192.168.50.154,61165,udp,0.0,144,,0
192.168.50.1,53,192.168.50.154,61266,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,61321,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,61581,udp,0.0,141,,0
192.168.50.1,53,192.168.50.154,61595,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,61740,udp,0.0,256,,0
192.168.50.1,53,192.168.50.154,61865,udp,14.834679365158081,352,,0
192.168.50.1,53,192.168.50.154,61884,udp,0.0,139,,0
192.168.50.1,53,192.168.50.154,61903,udp,0.0,253,,0
192.168.50.1,53,192.168.50.154,62008,udp,0.0,160,,0
192.168.50.1,53,192.168.50.154,62047,udp,0.0,158,,0
192.168.50.1,53,192.168.50.154,62084,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,62142,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,62376,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,62493,udp,0.0,256,,0
192.168.50.1,53,192.168.50.154,62595,udp,0.0,216,,0
192.168.50.1,53,192.168.50.154,62710,udp,0.0,144,,0
192.168.50.1,53,192.168.50.154,62770,udp,0.0,90,,0
192.168.50.1,53,192.168.50.154,62772,udp,0.0,224,,0
192.168.50.1,53,192.168.50.154,62793,udp,0.0,179,,0
192.168.50.1,53,192.168.50.154,62849,udp,0.0,220,,0
192.168.50.1,53,192.168.50.154,62933,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,62959,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,62988,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,62992,udp,0.0,220,,0
192.168.50.1,53,192.168.50.154,63001,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,63192,udp,0.0,219,,0
192.168.50.1,53,192.168.50.154,63243,udp,0.017942190170288086,226,,0
192.168.50.1,53,192.168.50.154,63306,udp,0.0,224,,0
192.168.50.1,53,192.168.50.154,63494,udp,0.0,192,,0
192.168.50.1,53,192.168.50.154,63510,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,63540,udp,0.0,170,,0
192.168.50.1,53,192.168.50.154,63542,udp,0.0,307,,0
192.168.50.1,53,192.168.50.154,63589,udp,0.0,111,,0
192.168.50.1,53,192.168.50.154,63706,udp,0.0,90,,0
192.168.50.1,53,192.168.50.154,63758,udp,0.0,216,,0
192.168.50.1,53,192.168.50.154,63799,udp,0.0,175,,0
