150.171.109.226,80,192.168.50.154,54737,tcp,0.05602717399597168,2186,,0
150.171.109.226,80,192.168.50.154,54738,tcp,0.04972696304321289,1452,,0
150.171.109.226,80,192.168.50.154,54739,tcp,0.04273557662963867,2360,,0
150.171.109.226,80,192.168.50.154,54740,tcp,0.07182765007019043,3120,,0
150.171.109.226,80,192.168.50.154,54741,tcp,0.06330561637878418,3363,,0
150.171.109.226,80,192.168.50.154,54742,tcp,0.06290149688720703,3091,,0
150.171.109.226,80,192.168.50.154,54743,tcp,0.4086122512817383,4069,,0
150.171.109.226,80,192.168.50.154,54744,tcp,0.053572893142700195,2939,,0
150.171.109.226,80,192.168.50.154,54745,tcp,0.05302906036376953,2104,,0
150.171.109.226,80,192.168.50.154,54746,tcp,0.0717768669128418,3126,,0
150.171.109.226,80,192.168.50.154,54747,tcp,0.06319355964660645,1496,,0
150.171.109.226,80,192.168.50.154,54748,tcp,0.04946184158325195,1819,,0
150.171.109.226,80,192.168.50.154,54749,tcp,0.06364631652832031,1835,,0
150.171.109.226,80,192.168.50.154,54750,tcp,0.07155871391296387,1583,,0
150.171.109.226,80,192.168.50.154,54751,tcp,0.045384883880615234,2448,,0
150.171.109.226,80,192.168.50.154,54752,tcp,0.04436922073364258,3996,,0
150.171.109.226,80,192.168.50.154,54753,tcp,0.03417658805847168,1657,,0
150.171.109.226,80,192.168.50.154,54754,tcp,0.04478263854980469,1747,,0
150.171.109.226,80,192.168.50.154,54755,tcp,0.030872583389282227,1669,,0
150.171.109.226,80,192.168.50.154,54756,tcp,0.040126800537109375,1669,,0
150.171.109.226,80,192.168.50.154,54757,tcp,0.03701353073120117,3610,,0
150.171.109.226,80,192.168.50.154,54758,tcp,0.043704986572265625,1550,,0
150.171.109.226,80,192.168.50.154,54762,tcp,0.04521012306213379,2335,,0
150.171.109.226,80,192.168.50.154,55639,tcp,0.09991621971130371,3588,,0
150.171.109.226,80,192.168.50.154,55644,tcp,0.0437312126159668,2004,,0
150.171.109.226,80,192.168.50.154,55645,tcp,0.04244184494018555,2649,,0
